"반도체 전자부품 업종, 더존 통합 ERP <b>IU</b> 솔루션",http://blog.naver.com/need97?Redirect=Log&amp;logNo=221012088924,프리스타일 영상작가 시아시아,http://blog.naver.com/need97,20170523
아이유 <b>IU</b> 밤편지 및 인기곡 모음 연속듣기,http://chanyong.tistory.com/181,Chanyong's Blog,http://chanyong.tistory.com/,20170403
무릎-<b>IU</b> 가사,http://blog.naver.com/setembro2?Redirect=Log&amp;logNo=221071463349,한 발짝,http://blog.naver.com/setembro2,20170811
"비타민D, 웰100 비타민D연질캡슐 1000 <b>IU</b> 추천",http://blog.naver.com/missjang90?Redirect=Log&amp;logNo=220994734666,사진과 기록으로,http://blog.naver.com/missjang90,20170501
아이유(<b>IU</b>) 정규 4집 두 번째 선공개곡 ‘사랑이 잘’ 작업... ,http://blog.naver.com/muzmon?Redirect=Log&amp;logNo=220976721216,뮤즈몬,http://blog.naver.com/muzmon,20170406
20170414 <b>IU</b> 정규4집 &lt;Palette&gt; 예약판매 시작,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220983057149,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170414
<b>IU</b> (아이유) - Good Day (좋은 날) [MV],http://blog.naver.com/harold_icon?Redirect=Log&amp;logNo=221035407987,Kei's new generation,http://blog.naver.com/harold_icon,20170622
아이유(<b>IU</b>)-밤편지(Through the Night) : 뮤비/듣기/가사... ,http://blog.naver.com/zlzlzlzl1462?Redirect=Log&amp;logNo=221079403920,은별이의 파란만장스토리<룰루랄라>,http://blog.naver.com/zlzlzlzl1462,20170822
아이유(<b>IU</b>) - A Dreamer,http://blog.naver.com/sehwa438?Redirect=Log&amp;logNo=220903798407,에르미나의 다락방,http://blog.naver.com/sehwa438,20170105
[의정부 24시 <b>iu</b> 동물병원] 새끼 고양이 예방접종,http://blog.naver.com/lenciel?Redirect=Log&amp;logNo=220906059741,ΜΟΟΝ-LΙGΗΤ,http://blog.naver.com/lenciel,20170109
#아이유 (<b>IU</b>) 4집 - Palette 팔레트 예약발매 소식,http://blog.naver.com/2ppune?Redirect=Log&amp;logNo=220984489737,지름신 세상,http://blog.naver.com/2ppune,20170416
[M/V] 팔레트 (Feat. G-DRAGON) - 아이유(<b>IU</b>),http://blog.naver.com/sksriver?Redirect=Log&amp;logNo=220989107787,to be CONTINUED,http://blog.naver.com/sksriver,20170421
아이유(<b>IU</b>)-밤편지 피아노악보/뮤비/듣기/가사,http://blog.naver.com/minstar818?Redirect=Log&amp;logNo=220968801770,니카와 함께,http://blog.naver.com/minstar818,20170328
'아이유(<b>IU</b>)'의 나다움,http://blog.naver.com/21354687?Redirect=Log&amp;logNo=221025801049,2막 시작,http://blog.naver.com/21354687,20170610
"비타민D추천, Well100 비타민D 연질캡슐1000 <b>IU</b>",http://blog.naver.com/top1889?Redirect=Log&amp;logNo=220996690299,"뻥산,헬로우♪",http://blog.naver.com/top1889,20170502
아이유 (<b>IU</b>) 정규4집앨범 팔레트 개봉기,http://blog.naver.com/jmk1582?Redirect=Log&amp;logNo=220991998276,Buzz의 IT 블로그,http://blog.naver.com/jmk1582,20170425
수원무브댄스학원 얼반댄스 수업영상 <b>IU</b> - Palette... ,http://blog.naver.com/movedancesw?Redirect=Log&amp;logNo=221009646441,무브댄스 수원점,http://blog.naver.com/movedancesw,20170519
웰백 비타민 D3 연질캡슐 1000 <b>IU</b> /몸속에 필요한 영양분을... ,http://blog.naver.com/cherrym1?Redirect=Log&amp;logNo=221010230235,상큼한 오렌지나라~,http://blog.naver.com/cherrym1,20170520
"주해 호텔 괜찮은곳, <b>IU</b> 호텔 주하이 공베이 이미그레이션... ",http://kirena.tistory.com/entry/%EC%A3%BC%ED%95%B4-%ED%98%B8%ED%85%94-%EA%B4%9C%EC%B0%AE%EC%9D%80%EA%B3%B3-IU-%ED%98%B8%ED%85%94-%EC%A3%BC%ED%95%98%EC%9D%B4-%EA%B3%B5%EB%B2%A0%EC%9D%B4-%EC%9D%B4%EB%AF%B8%EA%B7%B8%EB%A0%88%EC%9D%B4%EC%85%98-%ED%8F%AC%ED%8A%B8-%EB%B8%8C%EB%9E%9C%EC%B9%98,럭셔리여행,http://kirena.tistory.com/,20170909
내적 댄스를 불러일으키는 노래!(Feat.<b>IU</b>),http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=221044735776,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170705
[피아노악보] 아이유(<b>IU</b>) - 사랑이 잘(With 오혁)(피아노... ,http://blog.naver.com/indibada?Redirect=Log&amp;logNo=220980642492,-인디바다 악/보/바/다/,http://blog.naver.com/indibada,20170411
Through the Night(밤편지) - <b>IU</b>(아이유),http://blog.naver.com/ldhzone?Redirect=Log&amp;logNo=221016539812,Done is better than Perfect,http://blog.naver.com/ldhzone,20170529
아이유(<b>IU</b>) 4집 - Palette(팔레트),http://blog.naver.com/sehwa438?Redirect=Log&amp;logNo=221002917401,에르미나의 다락방,http://blog.naver.com/sehwa438,20170511
애드리언게그넌 비타민D 1000 I.U. 챙기기,http://blog.naver.com/csjrlove?Redirect=Log&amp;logNo=220936619342,꼬맹이 쥬군의 유쥬 라이크,http://blog.naver.com/csjrlove,20170216
[Kpop]아이유(<b>IU</b>) - 이런 엔딩 [듣기/뮤비/가사(일본어 번역)],http://blog.naver.com/justin1389?Redirect=Log&amp;logNo=221063736849,머그컵의 정보공유 블로그,http://blog.naver.com/justin1389,20170731
#11. 아이유(<b>IU</b>) 1집 - Growing Up (2009),http://blog.naver.com/rbfhflspdlqj?Redirect=Log&amp;logNo=221077996735,낯선 도시에서의 하루,http://blog.naver.com/rbfhflspdlqj,20170821
의정부 24시 <b>iu</b> 동물병원: 고양이 피부병 치료 중,http://blog.naver.com/lenciel?Redirect=Log&amp;logNo=220979176240,ΜΟΟΝ-LΙGΗΤ,http://blog.naver.com/lenciel,20170409
썬쿠션 <b>IU</b> 화이트 팡쿠션 사용해보니..,http://blog.naver.com/seesopark?Redirect=Log&amp;logNo=220931136402,seeso,http://blog.naver.com/seesopark,20170209
썬쿠션 토업쿠션 미백쿠션은 <b>IU</b>화이트팡선쿠션 팡쿠이지!,http://blog.naver.com/bhd2918?Redirect=Log&amp;logNo=220942017144,우리집에 왜 왔니?,http://blog.naver.com/bhd2918,20170222
피부를 톤업할수 있는 미백쿠션 I.U화이트 팡 선쿠션,http://blog.naver.com/jteonmna?Redirect=Log&amp;logNo=220944348590,둥두루둥,http://blog.naver.com/jteonmna,20170225
애드리언게그넌 비타민디 1000 I.U 알아보기,http://blog.naver.com/dlstj0430?Redirect=Log&amp;logNo=220941546052,알꽃맘 댓츠 롸잇♬,http://blog.naver.com/dlstj0430,20170222
바르는 순간 하애지는 딜라잇 18 . I.U 화이트닝크림,http://blog.naver.com/mjung1205?Redirect=Log&amp;logNo=220916564395,ye seo story,http://blog.naver.com/mjung1205,20170121
"진종 숙박 소개, <b>IU</b> 호텔 치산 차오 자 다 위안 브랜치",http://kirena.tistory.com/1321,럭셔리여행,http://kirena.tistory.com/,20170130
20170714 <b>IU</b> 공식 팬클럽 &lt;유애나&gt; 1기 대모집!(+공식응원봉... ,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=221051563615,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170714
<b>IU</b>(아이유) _ Palette(팔레트) (Feat. G-DRAGON),http://blog.naver.com/parkjhgg81?Redirect=Log&amp;logNo=221071346020,퍽퍽하다 퍽퍽해,http://blog.naver.com/parkjhgg81,20170810
비타민D부족. 지엠팜 더 비타민D 1000 <b>IU</b> 로 건강 챙겨요.,http://blog.naver.com/lisaloy?Redirect=Log&amp;logNo=221014367555,알콩달콩 소꿉놀이 공간,http://blog.naver.com/lisaloy,20170525
아이유(<b>IU</b>) - 밤편지,http://blog.naver.com/sehwa438?Redirect=Log&amp;logNo=220966996673,에르미나의 다락방,http://blog.naver.com/sehwa438,20170325
[딜라잇18] I.U 화이트닝 크림,http://blog.naver.com/susierose7?Redirect=Log&amp;logNo=220939342804,suzy_rose,http://blog.naver.com/susierose7,20170219
비타민D 1000 I.U  애드리언게그넌 선택해서 먹고 있어요~,http://blog.naver.com/hani5080?Redirect=Log&amp;logNo=220918157751,꿈꾸는 바다,http://blog.naver.com/hani5080,20170124
상장사를 위한 더존(DOUZONE) ERP <b>IU</b> 전용 개발 솔루션 도입... ,http://blog.naver.com/ldfree?Redirect=Log&amp;logNo=220920125465,chris mani,http://blog.naver.com/ldfree,20170125
<b>IU</b> (아이유) - Love Alone (그렇게 사랑은) (Color... ,http://blog.naver.com/honeyoil?Redirect=Log&amp;logNo=221021735995,햇살드리,http://blog.naver.com/honeyoil,20170606
"[아이허브] Carlson Labs, E Gem, 립 케어, 1000 <b>IU</b>, 0.15... ",http://blog.naver.com/kobuta2?Redirect=Log&amp;logNo=220974355560,단조로운 일상,http://blog.naver.com/kobuta2,20170403
♬ <b>IU</b> - 나만 몰랐던 이야기 (With Pianist 김광민),http://blog.naver.com/sangho4sin?Redirect=Log&amp;logNo=221001261013,▒ㅓㅇㅏ ㄹ 뵤 으▒▒,http://blog.naver.com/sangho4sin,20170508
20170426 <b>IU</b>정규4집 &lt;PALETTE&gt;(팔레트) 앨범 개봉기(언박싱),http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220996416558,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170501
20170105 2017 <b>IU</b> 캘린더[콘서트ver.] 화보,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220903385176,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170105
20170331 <b>IU</b> 정규4집 수록곡 JAMJAM(잼잼) 티저 영상... ,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220971386376,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170331
20170717 <b>IU</b> 공식 팬클럽 &lt;유애나&gt; 1기 모집 시작!,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=221053423542,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170717
20170421 <b>IU</b> 정규4집 &lt;Palette&gt;발매 / 뮤직비디오 공개,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220989219714,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170422
"쑤저우 여행 계획, <b>IU</b> 호텔 쑤저우 트레인 스테이션 완다... ",http://kirena.tistory.com/1397,럭셔리여행,http://kirena.tistory.com/,20170219
20170413 <b>IU</b> 정규4집 &lt;Palette&gt; 트랙리스트 공개,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220982815542,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170414
"비제 숙소안내, <b>IU</b> 호텔 비지 치안 시 웨이 화 로드 더 거버먼트... ",http://kirena.tistory.com/1320,럭셔리여행,http://kirena.tistory.com/,20170129
20170317 <b>IU</b> 정규 4집 컴백일 4월 21일 확정!(앨범 정보 추가),http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220960828347,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170318
# 73) 'Zezé' - <b>IU</b>,http://blog.naver.com/mukhyang1?Redirect=Log&amp;logNo=220981950833,tO yOUR bEAT,http://blog.naver.com/mukhyang1,20170413
"아이유(<b>IU</b>) 밤편지 - 반복재생,가사,듣기,뮤비",http://blog.naver.com/buzelp?Redirect=Log&amp;logNo=220973124353,시크의 소소한 이야기,http://blog.naver.com/buzelp,20170402
아이유-김수현 / <b>IU</b>신곡 뮤직비디오 / 우정 출연 확정 / 중국 기사,http://blog.naver.com/jbr3206?Redirect=Log&amp;logNo=220975700082,"중국어,영어 마스터 하고 싶어? '-' !",http://blog.naver.com/jbr3206,20170405
<b>IU</b>(아이유) _ Through the Night(밤편지),http://blog.naver.com/put31120?Redirect=Log&amp;logNo=220978985273,잉여i의 사과 이야기,http://blog.naver.com/put31120,20170409
20170421 <b>IU</b> 정규4집 &lt;Palette&gt; 티저 모음 + 앨범 구성 공개,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220988419226,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170421
"아이유 (<b>IU</b>) - 이 지금 (듣기, 자동재생, 가사)",http://blog.naver.com/ekdrmssu89?Redirect=Log&amp;logNo=220998657806,쫑알 쫑알,http://blog.naver.com/ekdrmssu89,20170505
"아이유 1년 6개월 만에 신곡 발표! <b>IU</b> 밤편지 듣기, 가사",http://blog.naver.com/tjddnwlsdml0?Redirect=Log&amp;logNo=220967621955,윤슬아라,http://blog.naver.com/tjddnwlsdml0,20170326
|노래| 아이유 <b>IU</b>- 팔레트 (palette)  영어와 함께,http://blog.naver.com/englrean?Redirect=Log&amp;logNo=221000461848,진짜 프리토킹을 위한 트레이닝,http://blog.naver.com/englrean,20170509
Bizniz &amp; 아이유(<b>IU</b>) Suga Luv 왜이리 좋은지…,http://blog.daum.net/somerci_story/11598002,내 인생에서 발견한 소설 한편_나만의 소설,http://blog.daum.net/somerci_story,20170523
"아이허브) Ddrops, 유아용, 액상 비타민 D3, 400 <b>IU</b>(2.5ml)... ",http://blog.naver.com/luvsusukyung?Redirect=Log&amp;logNo=221067408059,하스 홈스쿨,http://blog.naver.com/luvsusukyung,20170805
<b>IU</b> STUDIO 본아트 촬영,http://blog.naver.com/betty_smile?Redirect=Log&amp;logNo=221078606851,어제보다 오늘 더 행복한 :),http://blog.naver.com/betty_smile,20170821
아이유(<b>IU</b>) - 밤편지 [듣기/가사/반복재생],http://blog.naver.com/jamin0802?Redirect=Log&amp;logNo=221031149233,design,http://blog.naver.com/jamin0802,20170617
"북경 호텔 괜찮은 곳, <b>IU</b> 호텔 베이징 후이룽관 라이프... ",http://kirena.tistory.com/1987,럭셔리여행,http://kirena.tistory.com/,20170608
20170908 <b>IU</b> 리메이크 앨범 &lt;꽃갈피 둘&gt; 발매일 / 앨범자켓... ,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=221091931621,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170908
한밤중의 인놀(피첸09C+키미토이 아만다/요가바비바디+쿠믹<b>IU</b>... ,http://blog.naver.com/kkoonya?Redirect=Log&amp;logNo=221079959977,Jspot,http://blog.naver.com/kkoonya,20170823
&quot; 마침표 ...&quot; - <b>IU</b> (아이유) 자동재생/반복듣기/가사,http://reviewforum.pe.kr/13534,My Story,http://reviewforum.pe.kr/,20170827
<b>IU</b> - 이런 엔딩,http://blog.naver.com/yuyoung820?Redirect=Log&amp;logNo=221093344493,En mi para siempre,http://blog.naver.com/yuyoung820,20170910
금요일에 만나요 - 아이유(<b>IU</b>),http://blog.naver.com/common0425?Redirect=Log&amp;logNo=221093198941,꿈너머꿈,http://blog.naver.com/common0425,20170909
이지금(Dlwlrma) - 아이유(<b>IU</b>/이지은),http://blog.naver.com/jumo999?Redirect=Log&amp;logNo=221087966224,음악도시...,http://blog.naver.com/jumo999,20170902
월화수목금토일 (feat. 아이유 <b>IU</b>) / 노래 듣기 / 노래 가사,http://blog.naver.com/foiri?Redirect=Log&amp;logNo=221086721812,Foiri.com,http://blog.naver.com/foiri,20170901
너&amp;나. <b>IU</b>- 너의 의미,http://blog.naver.com/alswnsl123?Redirect=Log&amp;logNo=221091268558,비정규직 전당포 지킴이,http://blog.naver.com/alswnsl123,20170907
[나의 옛날이야기] 아이유 <b>IU</b> 사람아 밤도 STORY 불렸던,http://melontop.tistory.com/1500,공식 멜론 키워드,http://melontop.tistory.com/,20170825
밤편지(Through the Night) - 아이유(<b>IU</b>/이지은),http://blog.naver.com/jumo999?Redirect=Log&amp;logNo=221087958469,음악도시...,http://blog.naver.com/jumo999,20170902
더존 이알피(ERP) 아이유(<b>IU</b>) 구축 과정,http://blog.naver.com/namsd55?Redirect=Log&amp;logNo=221091605243,더존 이알피(ERP) 아이유(IU),http://blog.naver.com/namsd55,20170907
9월2일추천곡 아이유(<b>IU</b>) - 밤편지,http://blog.naver.com/ykj4447?Redirect=Log&amp;logNo=221087662756,YANGSTER'S HOUSE,http://blog.naver.com/ykj4447,20170902
[아이유] 9월 꽃갈피 컴백 <b>IU</b> 푸르던 리메이크,http://avocadobread.tistory.com/918,아보카도,http://avocadobread.tistory.com/,20170901
아이유-이름에게(<b>IU</b>-Dear name) 듣기/가사/후기,http://blog.naver.com/xogh8879?Redirect=Log&amp;logNo=221088360461,츤태의 글적 긁적,http://blog.naver.com/xogh8879,20170903
[듣기/가사] 아이유(<b>IU</b>) - 미아(Lost Child) M/V,http://blog.naver.com/clotheview?Redirect=Log&amp;logNo=221088408855,Clothe View,http://blog.naver.com/clotheview,20170903
더존 이알피(ERP) 아이유(<b>IU</b>)란?,http://blog.naver.com/namsd55?Redirect=Log&amp;logNo=221091015800,더존 이알피(ERP) 아이유(IU),http://blog.naver.com/namsd55,20170906
<b>IU</b>- 잔혹동화,http://blog.naver.com/yang991128?Redirect=Log&amp;logNo=221090042168,칸딩의 음악 블로그,http://blog.naver.com/yang991128,20170905
[아이유] <b>IU</b> 이지은 스물셋 엑소 태민 트와이스,http://melontop.tistory.com/1570,공식 멜론 키워드,http://melontop.tistory.com/,20170907
[듣기] <b>IU</b> 아이유- 마음,http://blog.naver.com/isntlifegrand?Redirect=Log&amp;logNo=221052237431,옆집사는언니,http://blog.naver.com/isntlifegrand,20170715
사랑이 잘 (With. OhHyuk) - <b>IU</b>,http://blog.naver.com/wkdrma77?Redirect=Log&amp;logNo=220977872200,일상‥‥‥‥‥‥♪,http://blog.naver.com/wkdrma77,20170407
[SHAPIN]아이유 (<b>IU</b>) - 천년의 신곡 (Cover),http://blog.naver.com/yhe1506?Redirect=Log&amp;logNo=221065485338,자유인 공간,http://blog.naver.com/yhe1506,20170802
2016 아이유(<b>IU</b>) 콘서트 하나둘셋넷 스물네걸음 후기... ,http://blog.naver.com/jins3112?Redirect=Log&amp;logNo=220877365711,Movie-Grapher,http://blog.naver.com/jins3112,20161204
[딜라잇18] I.U 화이트닝크림 글루타치온,http://blog.naver.com/dykim1016?Redirect=Log&amp;logNo=220893509949,beauty blog,http://blog.naver.com/dykim1016,20161223
20170104 2017 <b>IU</b> 시즌그리팅 개봉기(구성 및 캘린더 사진... ,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220902588644,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170104
[듣기/가사] 아이유(<b>IU</b>) - 이름에게(Dear Name),http://blog.naver.com/clotheview?Redirect=Log&amp;logNo=221091020244,Clothe View,http://blog.naver.com/clotheview,20170906
[T &amp; <b>IU</b> 소격동 발매 2주년 기념] 팬아트,http://blog.naver.com/bye_dreamer?Redirect=Log&amp;logNo=220975361642,별 헤는 다락방,http://blog.naver.com/bye_dreamer,20170405
딜라잇 18 팡쿠 _ I.U 화이트 팡 썬쿠션 추천해요!,http://blog.naver.com/trust__no_1?Redirect=Log&amp;logNo=220905698968,러브라잇의 일상 기록♬,http://blog.naver.com/trust__no_1,20170108
"[잔잔한음악] 아이유<b>IU</b>, 소격동   (듣기/가사)",http://blog.naver.com/devivid?Redirect=Log&amp;logNo=221085745139,DE:VIVID,http://blog.naver.com/devivid,20170830
아이유(<b>IU</b>) - Palette - 밤편지,http://blog.naver.com/specialseok?Redirect=Log&amp;logNo=221062573063,specialseok,http://blog.naver.com/specialseok,20170729
20170410 <b>IU</b> 정규4집 선공개곡 &lt;사랑이 잘(with 오혁)... ,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220981081833,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170412
<b>IU</b> (Feat. 양희은) 한낮의 꿈,http://blog.naver.com/kwan0094?Redirect=Log&amp;logNo=221066270059,미래건축설비 [미래누수114],http://blog.naver.com/kwan0094,20170902
[DELIGHT18] <b>IU</b> 화이트닝 크림,http://blog.naver.com/slki0905?Redirect=Log&amp;logNo=220887571609,해나의 슬로우라이프,http://blog.naver.com/slki0905,20161216
"아이유 (<b>IU</b>) - 밤편지 (듣기, 자동재생, 가사)",http://blog.naver.com/ekdrmssu89?Redirect=Log&amp;logNo=220974217835,쫑알 쫑알,http://blog.naver.com/ekdrmssu89,20170403
[아이유(<b>IU</b>)] 느리게 하는 일,http://blog.naver.com/rmwldk2?Redirect=Log&amp;logNo=221079953417,HAHA,http://blog.naver.com/rmwldk2,20170823
"안양 숙박정보, <b>IU</b> 호텔 안양 웨스트 트레인 스테이션 브랜치",http://kirena.tistory.com/1367,럭셔리여행,http://kirena.tistory.com/,20170214
[피아노 악보] 아이유 (<b>IU</b>) - 밤편지 (피아노/ 악보/ 코드/ 가사... ,http://blog.naver.com/indibada?Redirect=Log&amp;logNo=220968144549,-인디바다 악/보/바/다/,http://blog.naver.com/indibada,20170327
뼈에 좋은 건강기능식품 애드리언게그넌 비타민D 1000  I.U로... ,http://blog.naver.com/farbemaria?Redirect=Log&amp;logNo=220934835502,(이벤트중)미스쉐리-패션&뷰티 열정적으로 애정하다,http://blog.naver.com/farbemaria,20170214
아이유(<b>IU</b>) - 사랑이 잘 (With 오혁) [듣기/가사/반복재생],http://blog.naver.com/jamin0802?Redirect=Log&amp;logNo=221031150848,design,http://blog.naver.com/jamin0802,20170617
[딜라잇18] 아이유쿠션으로 핫한 I.U화이트 팡 선쿠션,http://blog.naver.com/yhoo0509?Redirect=Log&amp;logNo=220916822893,나는야 윤후엄마,http://blog.naver.com/yhoo0509,20170122
딜라잇18 / I.U 화이트팡 선쿠션,http://blog.naver.com/djwjekdkssud?Redirect=Log&amp;logNo=220923384206,"어쩌다 블로그, 안녕",http://blog.naver.com/djwjekdkssud,20170131
"Doctor's Best, Best Vitamin D3, 5000 <b>IU</b>, 180 Softgels... ",http://blog.naver.com/bluefish_dm?Redirect=Log&amp;logNo=220932341005,세탕 탐방기,http://blog.naver.com/bluefish_dm,20170210
딜라잇 18 :: I.U 화이트 팡 선쿠션 SPF38 PA+++,http://blog.naver.com/yatis3?Redirect=Log&amp;logNo=220947736650,도로시의 작은 집 ♪,http://blog.naver.com/yatis3,20170301
비타민D 영양제 추천 트루앤라이프 프리미엄 비타민D 2000 I.U,http://blog.naver.com/dadamo25?Redirect=Log&amp;logNo=220896138937,다다모의 일상,http://blog.naver.com/dadamo25,20161227
<b>IU</b>(아이유) _ Twenty-three(스물셋) 움짤/뮤비 보기,http://blog.naver.com/diving1128?Redirect=Log&amp;logNo=220517065289,보글보글다이빙,http://blog.naver.com/diving1128,20151023
여자라서 : 아이유(<b>IU</b>),http://blog.naver.com/minimini0107?Redirect=Log&amp;logNo=221022740504,방구대장 경미니네♥,http://blog.naver.com/minimini0107,20170606
<b>IU</b>(아이유) - 나의 옛날이야기 [뮤비/가사/캡쳐],http://blog.naver.com/wmh0107?Redirect=Log&amp;logNo=221072689849,너와 나 그리고 홀리데이,http://blog.naver.com/wmh0107,20170812
[듣기/가사] 아이유(<b>IU</b>) - 미아(Lost Child) M/V,http://blog.naver.com/clotheview?Redirect=Log&amp;logNo=221085957855,Clothe View,http://blog.naver.com/clotheview,20170831
천호아이폰수리 <b>IU</b>액정에서 말끔하게,http://blog.naver.com/ism82?Redirect=Log&amp;logNo=221042171987,이슴,http://blog.naver.com/ism82,20170702
[CAM] 170714 서든어택 챔피언스리그 - 아이유(<b>IU</b>) by Harry,http://www.idol-grapher.com/2156,아이돌그래퍼 idol-grapher,http://www.idol-grapher.com/,20170714
20170320 <b>IU</b> 정규4집 3월 24일 선공개곡 &lt;밤편지&gt;티저... ,http://blog.naver.com/ms1083?Redirect=Log&amp;logNo=220962168030,LIKE KIM의 LIKE한 세상,http://blog.naver.com/ms1083,20170320
[밤 편지] <b>IU</b>,http://blog.naver.com/seojin_08?Redirect=Log&amp;logNo=221085580819,지니의 요술램프,http://blog.naver.com/seojin_08,20170830
2015 아이유(<b>IU</b>) 소원 움짤 스토리,http://blog.naver.com/nadiatear0?Redirect=Log&amp;logNo=220229319963,☆*:.My Sweet Haven.:*☆,http://blog.naver.com/nadiatear0,20150104
기차를 타고 - 최갑원 작사 · 이현승 작곡 / 노래 : 아이유(<b>IU</b>),http://blog.naver.com/lyricistkbg?Redirect=Log&amp;logNo=220984883198,라파엘의 네 멋대로 읽고 써라!,http://blog.naver.com/lyricistkbg,20170419
